"","source_desc","sector_desc","group_desc","commodity_desc","class_desc","prodn_practice_desc","util_practice_desc","statisticcat_desc","unit_desc","short_desc","domain_desc","domaincat_desc","agg_level_desc","state_ansi","state_fips_code","state_alpha","state_name","asd_code","asd_desc","county_ansi","county_code","county_name","region_desc","zip_5","watershed_code","watershed_desc","congr_district_code","country_code","country_name","location_desc","year","freq_desc","begin_code","end_code","reference_period_desc","week_ending","load_time","Value","CV (%)"
"58","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","884,000",NA
"59","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","31","31","NE","NEBRASKA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEBRASKA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","431,000",NA
"60","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","32","32","NV","NEVADA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEVADA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","26,000",NA
"61","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","34","34","NJ","NEW JERSEY",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW JERSEY","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","23,000",NA
"62","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","32,000",NA
"63","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW YORK","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","83,000",NA
"64","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","44,000",NA
"65","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","38","38","ND","NORTH DAKOTA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH DAKOTA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","2,181,000",NA
"66","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","39","39","OH","OHIO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OHIO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","28,000",NA
"67","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","250,000",NA
"68","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","41","41","OR","OREGON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OREGON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","362,000",NA
"69","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","42","42","PA","PENNSYLVANIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","PENNSYLVANIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","186,000",NA
"70","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","23,000",NA
"71","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","46","46","SD","SOUTH DAKOTA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH DAKOTA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,256,000",NA
"72","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","85,000",NA
"73","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","208,000",NA
"74","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","49","49","UT","UTAH",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","UTAH","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","146,000",NA
"75","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","50","50","VT","VERMONT",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VERMONT","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,000",NA
"76","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","97,000",NA
"77","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","53","53","WA","WASHINGTON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WASHINGTON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","267,000",NA
"78","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","54","54","WV","WEST VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WEST VIRGINIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","14,000",NA
"79","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","55","55","WI","WISCONSIN",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WISCONSIN","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","220,000",NA
"80","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BARLEY - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","56","56","WY","WYOMING",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WYOMING","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","178,000",NA
"81","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","04","04","AZ","ARIZONA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARIZONA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","8,557,000",NA
"82","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","05","05","AR","ARKANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARKANSAS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","98,000",NA
"83","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","06","06","CA","CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CALIFORNIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","73,212,000",NA
"84","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","10,871,000",NA
"85","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","10","10","DE","DELAWARE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","DELAWARE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","356,000",NA
"86","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","13","13","GA","GEORGIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","GEORGIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","162,000",NA
"87","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","16","16","ID","IDAHO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","IDAHO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","14,988,000",NA
"88","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","17","17","IL","ILLINOIS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ILLINOIS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,505,000",NA
"89","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","18","18","IN","INDIANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","INDIANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","736,000",NA
"90","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","19","19","IA","IOWA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","IOWA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","2,035,000",NA
"91","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","20","20","KS","KANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","KANSAS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","4,199,000",NA
"92","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","21","21","KY","KENTUCKY",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","KENTUCKY","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,830,000",NA
"93","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","23","23","ME","MAINE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MAINE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","241,000",NA
"94","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","24","24","MD","MARYLAND",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MARYLAND","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","2,740,000",NA
"95","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","26","26","MI","MICHIGAN",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MICHIGAN","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","4,692,000",NA
"96","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","27","27","MN","MINNESOTA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MINNESOTA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","48,290,000",NA
"97","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","29","29","MO","MISSOURI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSOURI","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,968,000",NA
"98","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","22,259,000",NA
"99","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","31","31","NE","NEBRASKA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEBRASKA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","5,069,000",NA
"100","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","32","32","NV","NEVADA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEVADA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","966,000",NA
"101","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","34","34","NJ","NEW JERSEY",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW JERSEY","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","698,000",NA
"102","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","677,000",NA
"103","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW YORK","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","3,250,000",NA
"104","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,177,000",NA
"105","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","38","38","ND","NORTH DAKOTA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH DAKOTA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","61,290,000",NA
"106","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","39","39","OH","OHIO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OHIO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","844,000",NA
"107","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","828,000",NA
"108","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","41","41","OR","OREGON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OREGON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","13,480,000",NA
"109","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","42","42","PA","PENNSYLVANIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","PENNSYLVANIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","6,784,000",NA
"110","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","493,000",NA
"111","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","46","46","SD","SOUTH DAKOTA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH DAKOTA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","22,162,000",NA
"112","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,360,000",NA
"113","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,755,000",NA
"114","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","49","49","UT","UTAH",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","UTAH","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","7,197,000",NA
"115","SURVEY","CROPS","FIELD CROPS","BARLEY","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","$","BARLEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","STATE","50","50","VT","VERMONT",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VERMONT","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","39,000",NA
